Lawyer ID,Entity Type,Company Name,Attorney Name,Primary Email,Phone,Location,Practice Area,Website,Total Emails,Verified Emails,Completeness Score,Quality Score,Last Updated
6837,law_firm,SG Law,N/A,ContactUs,+14807021211,"Detroit, Michigan",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:43.167350+00:00
6836,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Detroit, Michigan",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:44.305620+00:00
6835,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Detroit, Michigan",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:37:45.259282+00:00
6834,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Detroit, Michigan",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:43.860623+00:00
6833,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Detroit, Michigan",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:44.645434+00:00
6832,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Detroit, Michigan",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:37:45.218955+00:00
6831,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Detroit, Michigan",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:37:46.327703+00:00
6830,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Detroit, Michigan",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:47.509584+00:00
6829,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Detroit, Michigan",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:37:48.047223+00:00
6828,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Detroit, Michigan",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:47.756090+00:00
6827,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Detroit, Michigan",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:37:49.378640+00:00
6826,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Detroit, Michigan",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:37:48.919336+00:00
6825,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Minneapolis, Minnesota",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:37:50.399413+00:00
6824,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Minneapolis, Minnesota",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:37:51.189324+00:00
6823,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Minneapolis, Minnesota",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:37:51.280504+00:00
6822,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Minneapolis, Minnesota",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:37:51.271540+00:00
6821,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Minneapolis, Minnesota",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:51.872178+00:00
6820,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Minneapolis, Minnesota",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:37:53.615719+00:00
6819,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Minneapolis, Minnesota",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:53.579709+00:00
6818,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Minneapolis, Minnesota",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:52.716675+00:00
6817,law_firm,SG Law,N/A,ContactUs,+14807021211,"Minneapolis, Minnesota",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:54.441599+00:00
6816,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Minneapolis, Minnesota",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:55.755765+00:00
6815,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Minneapolis, Minnesota",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:37:55.964607+00:00
6814,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Minneapolis, Minnesota",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:56.600056+00:00
6813,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Minneapolis, Minnesota",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:57.551546+00:00
6812,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Minneapolis, Minnesota",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:37:57.505759+00:00
6811,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Minneapolis, Minnesota",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:37:59.230242+00:00
6810,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Minneapolis, Minnesota",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:59.470881+00:00
6809,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Minneapolis, Minnesota",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:37:59.840505+00:00
6808,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Minneapolis, Minnesota",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:37:58.915963+00:00
6807,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Minneapolis, Minnesota",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:38:01.965291+00:00
6806,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Minneapolis, Minnesota",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:38:02.203355+00:00
6805,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Kansas City, Missouri",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:02.018449+00:00
6804,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Kansas City, Missouri",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:01.898478+00:00
6803,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Kansas City, Missouri",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:03.604602+00:00
6802,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Kansas City, Missouri",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:04.616886+00:00
6801,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Kansas City, Missouri",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:04.438438+00:00
6800,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Kansas City, Missouri",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:05.278640+00:00
6799,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Kansas City, Missouri",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:05.805991+00:00
6798,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Kansas City, Missouri",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:05.690137+00:00
6797,law_firm,SG Law,N/A,ContactUs,+14807021211,"Kansas City, Missouri",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:06.250828+00:00
6796,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Kansas City, Missouri",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:07.811686+00:00
6795,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Kansas City, Missouri",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:38:06.970066+00:00
6794,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Kansas City, Missouri",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:08.604759+00:00
6793,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Kansas City, Missouri",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:09.489054+00:00
6792,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Kansas City, Missouri",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:38:10.157169+00:00
6791,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Kansas City, Missouri",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:09.273474+00:00
6790,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Kansas City, Missouri",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:10.128334+00:00
6789,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Kansas City, Missouri",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:10.786264+00:00
6788,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Kansas City, Missouri",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:11.911924+00:00
6787,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Kansas City, Missouri",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:38:11.869954+00:00
6786,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Kansas City, Missouri",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:38:12.765840+00:00
6785,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Omaha, Nebraska",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:13.008362+00:00
6784,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Omaha, Nebraska",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:13.909911+00:00
6783,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Omaha, Nebraska",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:15.365318+00:00
6782,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Omaha, Nebraska",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:15.297298+00:00
6781,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Omaha, Nebraska",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:14.901526+00:00
6780,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Omaha, Nebraska",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:16.844197+00:00
6779,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Omaha, Nebraska",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:17.374833+00:00
6778,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Omaha, Nebraska",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:17.418896+00:00
6777,law_firm,SG Law,N/A,ContactUs,+14807021211,"Omaha, Nebraska",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:16.819717+00:00
6776,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Omaha, Nebraska",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:19.926360+00:00
6775,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Omaha, Nebraska",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:38:18.957024+00:00
6774,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Omaha, Nebraska",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:19.662788+00:00
6773,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Omaha, Nebraska",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:20.235233+00:00
6772,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Omaha, Nebraska",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:38:21.626349+00:00
6771,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Omaha, Nebraska",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:22.057053+00:00
6770,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Omaha, Nebraska",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:23.114667+00:00
6769,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Omaha, Nebraska",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:22.502665+00:00
6768,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Omaha, Nebraska",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:23.009298+00:00
6767,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Omaha, Nebraska",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:38:24.896470+00:00
6766,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Omaha, Nebraska",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:38:25.303147+00:00
6765,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Las Vegas, Nevada",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:24.616426+00:00
6764,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Las Vegas, Nevada",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:24.741999+00:00
6763,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Las Vegas, Nevada",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:28.077016+00:00
6762,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Las Vegas, Nevada",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:27.799027+00:00
6761,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Las Vegas, Nevada",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:26.360322+00:00
6760,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Las Vegas, Nevada",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:27.717293+00:00
6759,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Las Vegas, Nevada",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:29.511502+00:00
6758,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Las Vegas, Nevada",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:30.948875+00:00
6757,law_firm,SG Law,N/A,ContactUs,+14807021211,"Las Vegas, Nevada",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:30.907682+00:00
6756,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Las Vegas, Nevada",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:31.072198+00:00
6755,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Las Vegas, Nevada",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:38:32.329170+00:00
6754,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Las Vegas, Nevada",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:33.068203+00:00
6753,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Las Vegas, Nevada",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:33.668900+00:00
6752,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Las Vegas, Nevada",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:38:33.249370+00:00
6751,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Las Vegas, Nevada",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:35.524453+00:00
6750,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Las Vegas, Nevada",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:36.067336+00:00
6749,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Las Vegas, Nevada",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:35.338737+00:00
6748,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Las Vegas, Nevada",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:36.103347+00:00
6747,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Las Vegas, Nevada",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:38:37.867926+00:00
6746,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Las Vegas, Nevada",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:38:36.889022+00:00
6745,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Newark, New Jersey",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:38.073071+00:00
6744,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Newark, New Jersey",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:37.996327+00:00
6743,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Newark, New Jersey",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:39.478368+00:00
6742,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Newark, New Jersey",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:41.511658+00:00
6741,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Newark, New Jersey",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:40.023116+00:00
6740,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Newark, New Jersey",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:41.070538+00:00
6739,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Newark, New Jersey",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:40.756242+00:00
6738,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Newark, New Jersey",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:43.172931+00:00
6737,law_firm,SG Law,N/A,ContactUs,+14807021211,"Newark, New Jersey",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:42.709838+00:00
6736,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Newark, New Jersey",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:43.713867+00:00
6735,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Newark, New Jersey",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:38:44.081842+00:00
6734,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Newark, New Jersey",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:44.883845+00:00
6733,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Newark, New Jersey",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:45.662535+00:00
6732,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Newark, New Jersey",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:38:46.350310+00:00
6731,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Newark, New Jersey",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:46.904213+00:00
6730,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Newark, New Jersey",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:46.437219+00:00
6729,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Newark, New Jersey",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:48.195620+00:00
6728,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Newark, New Jersey",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:48.593485+00:00
6727,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Newark, New Jersey",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:38:48.994091+00:00
6726,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Newark, New Jersey",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:38:50.047479+00:00
6725,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Albuquerque, New Mexico",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:50.918990+00:00
6724,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Albuquerque, New Mexico",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:51.634830+00:00
6723,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Albuquerque, New Mexico",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:50.586656+00:00
6722,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Albuquerque, New Mexico",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:38:51.689150+00:00
6721,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Albuquerque, New Mexico",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:53.156250+00:00
6720,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Albuquerque, New Mexico",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:54.073571+00:00
6719,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Albuquerque, New Mexico",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:53.370771+00:00
6718,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Albuquerque, New Mexico",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:53.027613+00:00
6717,law_firm,SG Law,N/A,ContactUs,+14807021211,"Albuquerque, New Mexico",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:55.115532+00:00
6716,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Albuquerque, New Mexico",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:54.561933+00:00
6715,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Albuquerque, New Mexico",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:38:56.596458+00:00
6714,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Albuquerque, New Mexico",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:55.723597+00:00
6713,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Albuquerque, New Mexico",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:56.002984+00:00
6712,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Albuquerque, New Mexico",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:38:56.861207+00:00
6711,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Albuquerque, New Mexico",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:57.581077+00:00
6710,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Albuquerque, New Mexico",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:57.707325+00:00
6709,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Albuquerque, New Mexico",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:38:58.077433+00:00
6708,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Albuquerque, New Mexico",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:38:59.900206+00:00
6707,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Albuquerque, New Mexico",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:38:59.298843+00:00
